gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
GMPR2	-0.142811275475235	-0.292544940535134	-0.220105989503218	-0.1811566833725	-0.365199176776148	-0.164248999698076
GNB3	-0.183815509825436	-0.122677708491388	-0.184284841546227	-0.187406129293012	-0.109966560841079	-0.225336286967754
GOLPH3	-0.153747546628617	-0.10234744395408	-0.0904121980700552	-0.0841912518833237	-0.132540625095619	-0.11981827549207
GOLPH3L	-0.115772363395765	-0.178065899440896	-0.195345125170827	-0.115832248924427	-0.184319987711991	-0.180317972878461
GOLT1A	-0.014225864368064	-0.0275806601609322	-0.0910285186715275	-0.0626070795981274	-0.0406178641019702	-0.0613685262155124
GOLT1B	-0.102211754173131	-0.0614386937458136	-0.111994154969065	-0.105171109306258	-0.145497160455134	-0.134444264569378
GPR151	-0.271952996755834	-0.124143004976327	-0.155961058221943	-0.273450634724896	-0.187707796784629	-0.038550943796132
GPR183	-0.151002328189107	-0.017409928690812	-0.00400954750251947	-0.205052091909715	-0.0677578538709797	-0.0471606812995683
GPR50	-0.085893214409684	-0.0689702143668691	-0.0553183000523182	-0.101849608295561	-0.148629682932177	-0.0328857174497572
GPSM1	-0.105895425578767	-0.0475313922029288	-0.0359829086447148	-0.0868762688622819	-0.0135726135301799	-0.0492645561918043
GPSM2	-0.200950059762708	-0.0902763233245965	-0.0880805047786031	-0.265210367108164	-0.110768867700197	-0.151823188136985
GRHL2	-0.201735174829215	-0.136015891674724	-0.0992751705158626	-0.208438914734838	-0.181299566567059	-0.112342464386117
GRHL3	-0.071251250532851	-0.0627143018948605	-0.116698429875787	-0.112707038007655	-0.0411797996587873	-0.120535607048518
GRIP1	-0.160998903801851	-0.239427440915872	-0.164556616859574	-0.109345504440282	-0.184354259460476	-0.190316918177268
GRIP2	-0.140073488599988	-0.149085755605718	-0.117413658437868	-0.13815646756604	-0.204618048616815	-0.175624426006256
GRM4	-0.102130382861372	-0.0946501551320549	-0.108699721308114	-0.0615582289878168	-0.124356954728172	-0.0930761374119053
GSDMD	-0.261697905197512	-0.138449861489223	-0.261011971004593	-0.304113793973714	-0.253284557344707	-0.365921059824072
GSTP1	-0.0552297705907198	-0.0528904519302972	-0.100720612882992	-0.0647859464713942	-0.0269675959393873	-0.148705882435241
GSX1	-0.0661506885042983	-0.123506536496492	-0.121879852610726	-0.095428097324913	-0.119437067670216	-0.0927319145625674
GSX2	-0.00955130219932211	-0.026511271283452	-0.067702573298213	-0.0171945349900768	-0.0194198456003484	-0.0592084593868274
GTF3C1	-0.6290042725688	-0.809466965709586	-0.70166984434654	-0.721187371664298	-0.960102431607477	-0.744173675952522
GXYLT1	-0.0551924775042465	-0.152769413162099	-0.0836849109364821	-0.0414889092889657	-0.104381666719933	-0.108914983403926
GXYLT2	-0.176746628582377	-0.245809952497439	-0.149801366022971	-0.174762461408238	-0.285479140021206	-0.13605603086892
GYS1	-0.098745538613446	-0.0327817449486079	-0.167784994381862	-0.0666347046050353	-0.0364291024046407	-0.199168297352294
GYS2	-0.0719508855061073	-0.0274008105569934	-0.132202416793069	-0.101996796522162	-0.0390427175340798	-0.101285827480663
H1FOO	-0.113201694516432	-0.177091139349049	-0.264736364045355	-0.134311809006304	-0.213969272253587	-0.374891898183569
H2AFX	-0.123069742133515	-0.0952080829641828	-0.106312122301013	-0.207731008267754	-0.075392465998732	-0.134336653619057
H2BFM	-0.210457139551463	-0.0388490175672043	-0.0683968953993813	-0.25269787475285	-0.0900237608204211	-0.0456564871014513
HACD1	-0.0567395506346011	-0.084572482094151	-0.0774482430885613	-0.0899338096619158	-0.0820188539542074	-0.102300441063732
HACD2	-0.185722074842315	-0.262340878693088	-0.10726134520184	-0.253657142369966	-0.236006210341635	-0.101412954926119
HASPIN	-0.508507916228169	-0.369200000654996	-0.435328036646855	-0.685480536714368	-0.384428587857063	-0.633393148185844
HEATR5A	-0.231107288188077	-0.234098315155687	-0.320102077981417	-0.179429568192774	-0.258006837545531	-0.317641480528726
