"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"KLHL26","Mel-202","Eye","Melanoma","0.35302","6.073","SIDM01357","SIDG13876","","Broad"
"ENPP6","Mel-202","Eye","Melanoma","0.35302","6.323","SIDM01357","SIDG07819","","Broad"
"ZNF347","Mel-202","Eye","Melanoma","0.35304","6.199","SIDM01357","SIDG41953","","Broad"
"FGF3","Mel-202","Eye","Melanoma","0.35309","6.076","SIDM01357","SIDG09047","","Broad"
"LYST","Mel-202","Eye","Melanoma","0.35326","6.199","SIDM01357","SIDG17023","","Broad"
"KRT33B","Mel-202","Eye","Melanoma","0.35348","6.327","SIDM01357","SIDG14150","","Broad"
"PCDH9","Mel-202","Eye","Melanoma","0.35352","6.203","SIDM01357","SIDG24032","","Broad"
"PTPN5","Mel-202","Eye","Melanoma","0.35353","6.132","SIDM01357","SIDG26283","","Broad"
"SMPX","Mel-202","Eye","Melanoma","0.35371","6","SIDM01357","SIDG35210","","Broad"
"BCL7C","Mel-202","Eye","Melanoma","0.35378","6.079","SIDM01357","SIDG02196","","Broad"
"TLR7","Mel-202","Eye","Melanoma","0.35385","6.204","SIDM01357","SIDG37784","","Broad"
"ZFP62","Mel-202","Eye","Melanoma","0.35386","6.08","SIDM01357","SIDG41585","","Broad"
"CES5A","Mel-202","Eye","Melanoma","0.35393","6.331","SIDM01357","SIDG04419","","Broad"
"RAB26","Mel-202","Eye","Melanoma","0.35402","6.017","SIDM01357","SIDG26527","","Broad"
"BGLAP","Mel-202","Eye","Melanoma","0.35409","6.084","SIDM01357","SIDG02270","","Broad"
"CCDC85B","Mel-202","Eye","Melanoma","0.35431","6.209","SIDM01357","SIDG03686","","Broad"
"INKA1","Mel-202","Eye","Melanoma","0.35431","6.019","SIDM01357","SIDG08713","","Broad"
"MAPK12","Mel-202","Eye","Melanoma","0.35447","5.867","SIDM01357","SIDG17256","","Broad"
"AHR","Mel-202","Eye","Melanoma","0.35458","6.086","SIDM01357","SIDG00669","","Broad"
"FPR3","Mel-202","Eye","Melanoma","0.35458","5.955","SIDM01357","SIDG09342","","Broad"
"GLYCTK","Mel-202","Eye","Melanoma","0.35465","6.211","SIDM01357","SIDG10246","","Broad"
"MTTP","Mel-202","Eye","Melanoma","0.3547","6.087","SIDM01357","SIDG21025","","Broad"
"HBE1","Mel-202","Eye","Melanoma","0.35473","6.008","SIDM01357","SIDG11030","","Broad"
"ADRA1D","Mel-202","Eye","Melanoma","0.35481","6.214","SIDM01357","SIDG00543","","Broad"
"ZNF397","Mel-202","Eye","Melanoma","0.35502","6.214","SIDM01357","SIDG41979","","Broad"
"S100PBP","Mel-202","Eye","Melanoma","0.35507","6.215","SIDM01357","SIDG33602","","Broad"
"NTSR1","Mel-202","Eye","Melanoma","0.3551","6.092","SIDM01357","SIDG22391","","Broad"
"NAXE","Mel-202","Eye","Melanoma","0.35514","6.216","SIDM01357","SIDG21395","","Broad"
"BFSP1","Mel-202","Eye","Melanoma","0.35516","6.342","SIDM01357","SIDG02267","","Broad"
"SLC5A6","Mel-202","Eye","Melanoma","0.35521","5.873","SIDM01357","SIDG34581","","Broad"
"REM2","Mel-202","Eye","Melanoma","0.35531","6.094","SIDM01357","SIDG27025","","Broad"
"MFSD12","Mel-202","Eye","Melanoma","0.35531","6.344","SIDM01357","SIDG17676","","Broad"
"DLX4","Mel-202","Eye","Melanoma","0.35544","6.093","SIDM01357","SIDG06654","","Broad"
"CERS1","Mel-202","Eye","Melanoma","0.35553","6.346","SIDM01357","SIDG04405","","Broad"
"MTMR11","Mel-202","Eye","Melanoma","0.35553","6.096","SIDM01357","SIDG20725","","Broad"
"DEFB126","Mel-202","Eye","Melanoma","0.35556","5.876","SIDM01357","SIDG06331","","Broad"
"KIRREL2","Mel-202","Eye","Melanoma","0.35559","6.096","SIDM01357","SIDG13792","","Broad"
"PAPPA2","Mel-202","Eye","Melanoma","0.35571","6.095","SIDM01357","SIDG23900","","Broad"
"BIN3","Mel-202","Eye","Melanoma","0.35572","6.22","SIDM01357","SIDG02300","","Broad"
"CDC42BPG","Mel-202","Eye","Melanoma","0.356","5.966","SIDM01357","SIDG04071","","Broad"
"ZNF474","Mel-202","Eye","Melanoma","0.35601","6.033","SIDM01357","SIDG42030","","Broad"
"ZNF117","Mel-202","Eye","Melanoma","0.35602","6.153","SIDM01357","SIDG41779","","Broad"
"ETFA","Mel-202","Eye","Melanoma","0.35608","6.224","SIDM01357","SIDG08152","","Broad"
"NBR1","Mel-202","Eye","Melanoma","0.35628","5.968","SIDM01357","SIDG21434","","Broad"
"SLC24A4","Mel-202","Eye","Melanoma","0.35635","6.226","SIDM01357","SIDG34772","","Broad"
"CCNO","Mel-202","Eye","Melanoma","0.35644","6.022","SIDM01357","SIDG03865","","Broad"
"TNIP1","Mel-202","Eye","Melanoma","0.35649","6.157","SIDM01357","SIDG38257","","Broad"
"TMEM203","Mel-202","Eye","Melanoma","0.35652","6.023","SIDM01357","SIDG38068","","Broad"
"TNFAIP8L2","Mel-202","Eye","Melanoma","0.35656","5.884","SIDM01357","SIDG38218","","Broad"
"CLIP1","Mel-202","Eye","Melanoma","0.35681","6.039","SIDM01357","SIDG04858","","Broad"
"NFATC4","Mel-202","Eye","Melanoma","0.35682","6.231","SIDM01357","SIDG21772","","Broad"
"FAM168B","Mel-202","Eye","Melanoma","0.3569","6.16","SIDM01357","SIDG08623","","Broad"
"SERPINA1","Mel-202","Eye","Melanoma","0.357","6.108","SIDM01357","SIDG34150","","Broad"
"CLVS2","Mel-202","Eye","Melanoma","0.357","6.232","SIDM01357","SIDG04925","","Broad"
"NOTCH3","Mel-202","Eye","Melanoma","0.35701","5.974","SIDM01357","SIDG22083","","Broad"
"HYAL1","Mel-202","Eye","Melanoma","0.35705","6.027","SIDM01357","SIDG12209","","Broad"
"PRSS3","Mel-202","Eye","Melanoma","0.35711","5.888","SIDM01357","SIDG25962","","Broad"
"HPS6","Mel-202","Eye","Melanoma","0.35726","6.233","SIDM01357","SIDG11936","","Broad"
"CYB5R1","Mel-202","Eye","Melanoma","0.35728","6.361","SIDM01357","SIDG05806","","Broad"
"DHRS9","Mel-202","Eye","Melanoma","0.35732","5.89","SIDM01357","SIDG06533","","Broad"
"CSNK1E","Mel-202","Eye","Melanoma","0.35733","5.977","SIDM01357","SIDG05526","","Broad"
"ARL6","Mel-202","Eye","Melanoma","0.35736","6.362","SIDM01357","SIDG01491","","Broad"
"CCN2","Mel-202","Eye","Melanoma","0.35737","5.977","SIDM01357","SIDG05656","","Broad"
"LAMP5","Mel-202","Eye","Melanoma","0.35737","6.234","SIDM01357","SIDG14368","","Broad"
"RBP1","Mel-202","Eye","Melanoma","0.35753","6.11","SIDM01357","SIDG26923","","Broad"
"LAT","Mel-202","Eye","Melanoma","0.35765","6.111","SIDM01357","SIDG14415","","Broad"
"MFSD9","Mel-202","Eye","Melanoma","0.35779","6.167","SIDM01357","SIDG17673","","Broad"
"KATNIP","Mel-202","Eye","Melanoma","0.35784","6.238","SIDM01357","SIDG13681","","Broad"
"PASD1","Mel-202","Eye","Melanoma","0.35797","6.169","SIDM01357","SIDG23956","","Broad"
"TPBG","Mel-202","Eye","Melanoma","0.35798","6.049","SIDM01357","SIDG38388","","Broad"
"ERP29","Mel-202","Eye","Melanoma","0.35811","5.983","SIDM01357","SIDG07985","","Broad"
"NPPA","Mel-202","Eye","Melanoma","0.35817","5.984","SIDM01357","SIDG22209","","Broad"
"UBQLNL","Mel-202","Eye","Melanoma","0.35818","6.241","SIDM01357","SIDG40223","","Broad"
"SHISA9","Mel-202","Eye","Melanoma","0.35819","6.118","SIDM01357","SIDG34395","","Broad"
"LCN2","Mel-202","Eye","Melanoma","0.35821","6.242","SIDM01357","SIDG14466","","Broad"
"RGS9BP","Mel-202","Eye","Melanoma","0.35831","5.897","SIDM01357","SIDG27147","","Broad"
"MEGF10","Mel-202","Eye","Melanoma","0.35832","5.898","SIDM01357","SIDG17550","","Broad"
"GRIK3","Mel-202","Eye","Melanoma","0.35835","6.119","SIDM01357","SIDG10660","","Broad"
"IL11RA","Mel-202","Eye","Melanoma","0.35849","5.899","SIDM01357","SIDG12974","","Broad"
"DHRS7C","Mel-202","Eye","Melanoma","0.3585","6.244","SIDM01357","SIDG06532","","Broad"
"ZNF19","Mel-202","Eye","Melanoma","0.35852","6.038","SIDM01357","SIDG41682","","Broad"
"MMP16","Mel-202","Eye","Melanoma","0.35855","6.053","SIDM01357","SIDG19850","","Broad"
"MRC2","Mel-202","Eye","Melanoma","0.35857","6.373","SIDM01357","SIDG19985","","Broad"
"EIF2AK1","Mel-202","Eye","Melanoma","0.35857","6.372","SIDM01357","SIDG07511","","Broad"
"SLC35B4","Mel-202","Eye","Melanoma","0.35857","6.245","SIDM01357","SIDG34921","","Broad"
"LGALS16","Mel-202","Eye","Melanoma","0.35871","5.901","SIDM01357","SIDG14562","","Broad"
"ANKRD34A","Mel-202","Eye","Melanoma","0.35882","6.248","SIDM01357","SIDG01071","","Broad"
"SHISA2","Mel-202","Eye","Melanoma","0.35887","6.121","SIDM01357","SIDG34388","","Broad"
"TCF24","Mel-202","Eye","Melanoma","0.35907","6.057","SIDM01357","SIDG37354","","Broad"
"SMYD4","Mel-202","Eye","Melanoma","0.35909","6.043","SIDM01357","SIDG35228","","Broad"
"KSR2","Mel-202","Eye","Melanoma","0.35916","6.25","SIDM01357","SIDG14307","","Broad"
"HPDL","Mel-202","Eye","Melanoma","0.35919","6.126","SIDM01357","SIDG11915","","Broad"
"AP5B1","Mel-202","Eye","Melanoma","0.35925","6.251","SIDM01357","SIDG01202","","Broad"
"RBBP9","Mel-202","Eye","Melanoma","0.35928","6.045","SIDM01357","SIDG26796","","Broad"
"TAS2R13","Mel-202","Eye","Melanoma","0.35939","5.993","SIDM01357","SIDG37159","","Broad"
"SOX12","Mel-202","Eye","Melanoma","0.35939","6.38","SIDM01357","SIDG36096","","Broad"
"SLC9A3R2","Mel-202","Eye","Melanoma","0.3594","6.181","SIDM01357","SIDG34642","","Broad"
"ZNF785","Mel-202","Eye","Melanoma","0.35952","6.126","SIDM01357","SIDG42313","","Broad"
"LSR","Mel-202","Eye","Melanoma","0.35959","6.126","SIDM01357","SIDG16931","","Broad"
"MUSK","Mel-202","Eye","Melanoma","0.35959","6.129","SIDM01357","SIDG21064","","Broad"
"HTR3E","Mel-202","Eye","Melanoma","0.3596","6.254","SIDM01357","SIDG12180","","Broad"
"ODF3L1","Mel-202","Eye","Melanoma","0.35969","6.382","SIDM01357","SIDG22590","","Broad"
"MYH11","Mel-202","Eye","Melanoma","0.3599","5.91","SIDM01357","SIDG21129","","Broad"
"SUSD3","Mel-202","Eye","Melanoma","0.35997","5.911","SIDM01357","SIDG36930","","Broad"
"C5orf63","Mel-202","Eye","Melanoma","0.35999","6.185","SIDM01357","SIDG02869","","Broad"
"INPP5B","Mel-202","Eye","Melanoma","0.3601","5.999","SIDM01357","SIDG13110","","Broad"
"ELMO3","Mel-202","Eye","Melanoma","0.36011","6.186","SIDM01357","SIDG07677","","Broad"
"CFAP36","Mel-202","Eye","Melanoma","0.36022","6","SIDM01357","SIDG04427","","Broad"
"THBD","Mel-202","Eye","Melanoma","0.3603","6.001","SIDM01357","SIDG37632","","Broad"
"GPR182","Mel-202","Eye","Melanoma","0.36031","6.135","SIDM01357","SIDG10584","","Broad"
"EVI2A","Mel-202","Eye","Melanoma","0.36039","6.389","SIDM01357","SIDG08179","","Broad"
"SLC45A2","Mel-202","Eye","Melanoma","0.36051","6.262","SIDM01357","SIDG34993","","Broad"
"KLHL8","Mel-202","Eye","Melanoma","0.36065","6.07","SIDM01357","SIDG13860","","Broad"
"ANKRD13B","Mel-202","Eye","Melanoma","0.3607","6.056","SIDM01357","SIDG01017","","Broad"
"EFCAB6","Mel-202","Eye","Melanoma","0.36079","6.264","SIDM01357","SIDG07412","","Broad"
"WWOX","Mel-202","Eye","Melanoma","0.36086","6.072","SIDM01357","SIDG41193","","Broad"
"STX1B","Mel-202","Eye","Melanoma","0.36096","6.138","SIDM01357","SIDG36789","","Broad"
"ANXA4","Mel-202","Eye","Melanoma","0.36101","6.265","SIDM01357","SIDG01153","","Broad"
"CALML3","Mel-202","Eye","Melanoma","0.36104","6.266","SIDM01357","SIDG03377","","Broad"
"SLC66A2","Mel-202","Eye","Melanoma","0.36107","6.138","SIDM01357","SIDG25632","","Broad"
"SCAMP3","Mel-202","Eye","Melanoma","0.36141","6.062","SIDM01357","SIDG33744","","Broad"
"RDH8","Mel-202","Eye","Melanoma","0.36141","6.01","SIDM01357","SIDG26985","","Broad"
"CLCN7","Mel-202","Eye","Melanoma","0.36142","6.27","SIDM01357","SIDG04776","","Broad"
"TLR4","Mel-202","Eye","Melanoma","0.36146","6.062","SIDM01357","SIDG37781","","Broad"
"SERPIND1","Mel-202","Eye","Melanoma","0.36175","6.144","SIDM01357","SIDG34182","","Broad"
"PRMT6","Mel-202","Eye","Melanoma","0.36196","5.926","SIDM01357","SIDG25830","","Broad"
"GYPC","Mel-202","Eye","Melanoma","0.36221","6.148","SIDM01357","SIDG10908","","Broad"
"NADK2","Mel-202","Eye","Melanoma","0.36233","6.152","SIDM01357","SIDG21299","","Broad"
"LGI4","Mel-202","Eye","Melanoma","0.36254","6.15","SIDM01357","SIDG14567","","Broad"
"PPP1R3D","Mel-202","Eye","Melanoma","0.36275","6.155","SIDM01357","SIDG25527","","Broad"
"GAS2L1","Mel-202","Eye","Melanoma","0.36286","6.282","SIDM01357","SIDG09874","","Broad"
"SIGIRR","Mel-202","Eye","Melanoma","0.36291","6.282","SIDM01357","SIDG34427","","Broad"
"ITGAL","Mel-202","Eye","Melanoma","0.36295","6.282","SIDM01357","SIDG13303","","Broad"
"FAM184B","Mel-202","Eye","Melanoma","0.36305","6.211","SIDM01357","SIDG08654","","Broad"
"CNPPD1","Mel-202","Eye","Melanoma","0.36307","6.283","SIDM01357","SIDG05027","","Broad"
"SOX14","Mel-202","Eye","Melanoma","0.36309","6.413","SIDM01357","SIDG36098","","Broad"
"NPTXR","Mel-202","Eye","Melanoma","0.36375","6.095","SIDM01357","SIDG22225","","Broad"
"STEAP4","Mel-202","Eye","Melanoma","0.36378","6.163","SIDM01357","SIDG36699","","Broad"
"KRT74","Mel-202","Eye","Melanoma","0.36381","6.164","SIDM01357","SIDG14165","","Broad"
"APOA1","Mel-202","Eye","Melanoma","0.36388","6.029","SIDM01357","SIDG01236","","Broad"
"RPS6KB2","Mel-202","Eye","Melanoma","0.36393","6.082","SIDM01357","SIDG32819","","Broad"
"REX1BD","Mel-202","Eye","Melanoma","0.36395","5.942","SIDM01357","SIDG27054","","Broad"
"GALNT14","Mel-202","Eye","Melanoma","0.36399","6.291","SIDM01357","SIDG09775","","Broad"
"KLC3","Mel-202","Eye","Melanoma","0.36401","6.082","SIDM01357","SIDG13807","","Broad"
"SLC8B1","Mel-202","Eye","Melanoma","0.36428","6.033","SIDM01357","SIDG34633","","Broad"
"KAT6B","Mel-202","Eye","Melanoma","0.36433","6.424","SIDM01357","SIDG13445","","Broad"
"ROBO1","Mel-202","Eye","Melanoma","0.36435","6.033","SIDM01357","SIDG31236","","Broad"
"SLC35B3","Mel-202","Eye","Melanoma","0.36437","6.033","SIDM01357","SIDG34920","","Broad"
"LALBA","Mel-202","Eye","Melanoma","0.36437","5.946","SIDM01357","SIDG14348","","Broad"
"CCDC24","Mel-202","Eye","Melanoma","0.36449","6.086","SIDM01357","SIDG03631","","Broad"
"COMP","Mel-202","Eye","Melanoma","0.36455","6.296","SIDM01357","SIDG05164","","Broad"
"EVL","Mel-202","Eye","Melanoma","0.36455","6.425","SIDM01357","SIDG08183","","Broad"
"BMP2","Mel-202","Eye","Melanoma","0.36458","6.035","SIDM01357","SIDG02344","","Broad"
"CNN3","Mel-202","Eye","Melanoma","0.36462","6.17","SIDM01357","SIDG05002","","Broad"
"TRAM1","Mel-202","Eye","Melanoma","0.36478","6.298","SIDM01357","SIDG38616","","Broad"
"GLI2","Mel-202","Eye","Melanoma","0.36481","5.949","SIDM01357","SIDG10176","","Broad"
"NABP2","Mel-202","Eye","Melanoma","0.36488","5.95","SIDM01357","SIDG21284","","Broad"
"FBXL7","Mel-202","Eye","Melanoma","0.36496","5.95","SIDM01357","SIDG08859","","Broad"
"CAPN6","Mel-202","Eye","Melanoma","0.36497","6.226","SIDM01357","SIDG03426","","Broad"
"PLA2G7","Mel-202","Eye","Melanoma","0.365","6.105","SIDM01357","SIDG24919","","Broad"
"SERPINE1","Mel-202","Eye","Melanoma","0.36512","6.301","SIDM01357","SIDG34183","","Broad"
"TMEM219","Mel-202","Eye","Melanoma","0.36512","6.171","SIDM01357","SIDG38086","","Broad"
"TRIM8","Mel-202","Eye","Melanoma","0.36524","6.092","SIDM01357","SIDG39056","","Broad"
"DERL2","Mel-202","Eye","Melanoma","0.36532","6.176","SIDM01357","SIDG06391","","Broad"
"SENP2","Mel-202","Eye","Melanoma","0.36535","6.303","SIDM01357","SIDG34061","","Broad"
"VAMP7","Mel-202","Eye","Melanoma","0.36536","6.041","SIDM01357","SIDG40622","","Broad"
"ADA2","Mel-202","Eye","Melanoma","0.36558","6.175","SIDM01357","SIDG00357","","Broad"
"IGFL1","Mel-202","Eye","Melanoma","0.36568","6.435","SIDM01357","SIDG12430","","Broad"
"PCDH19","Mel-202","Eye","Melanoma","0.36571","6.179","SIDM01357","SIDG24044","","Broad"
"CAV3","Mel-202","Eye","Melanoma","0.36571","6.176","SIDM01357","SIDG03548","","Broad"
"RWDD2A","Mel-202","Eye","Melanoma","0.3658","6.437","SIDM01357","SIDG33543","","Broad"
"STX3","Mel-202","Eye","Melanoma","0.36581","6.437","SIDM01357","SIDG36791","","Broad"
"WIPI1","Mel-202","Eye","Melanoma","0.36585","6.097","SIDM01357","SIDG41137","","Broad"
"RRM2B","Mel-202","Eye","Melanoma","0.36593","6.308","SIDM01357","SIDG33416","","Broad"
"COL5A2","Mel-202","Eye","Melanoma","0.36599","6.178","SIDM01357","SIDG05106","","Broad"
"NPAS4","Mel-202","Eye","Melanoma","0.36613","5.96","SIDM01357","SIDG22109","","Broad"
"GSG1L","Mel-202","Eye","Melanoma","0.36624","6.1","SIDM01357","SIDG10722","","Broad"
"PRKAG2","Mel-202","Eye","Melanoma","0.36625","6.048","SIDM01357","SIDG25778","","Broad"
"CYP27C1","Mel-202","Eye","Melanoma","0.36625","6.237","SIDM01357","SIDG05988","","Broad"
"XYLT1","Mel-202","Eye","Melanoma","0.36637","6.185","SIDM01357","SIDG41289","","Broad"
"KRTCAP3","Mel-202","Eye","Melanoma","0.36641","6.117","SIDM01357","SIDG14303","","Broad"
"COPS7A","Mel-202","Eye","Melanoma","0.36646","6.182","SIDM01357","SIDG05184","","Broad"
"TBC1D2B","Mel-202","Eye","Melanoma","0.36658","6.051","SIDM01357","SIDG37203","","Broad"
"RETREG1","Mel-202","Eye","Melanoma","0.36673","6.314","SIDM01357","SIDG27047","","Broad"
"PAH","Mel-202","Eye","Melanoma","0.36673","6.052","SIDM01357","SIDG23845","","Broad"
"NINL","Mel-202","Eye","Melanoma","0.36688","6.186","SIDM01357","SIDG21859","","Broad"
"GPX6","Mel-202","Eye","Melanoma","0.36691","6.446","SIDM01357","SIDG10613","","Broad"
"ASPDH","Mel-202","Eye","Melanoma","0.36694","5.966","SIDM01357","SIDG01673","","Broad"
"HEXD","Mel-202","Eye","Melanoma","0.36703","5.967","SIDM01357","SIDG11209","","Broad"
"SNAP25","Mel-202","Eye","Melanoma","0.36704","6.122","SIDM01357","SIDG35237","","Broad"
"ENOX2","Mel-202","Eye","Melanoma","0.3672","6.108","SIDM01357","SIDG07812","","Broad"
"PABPC4","Mel-202","Eye","Melanoma","0.36721","6.192","SIDM01357","SIDG23804","","Broad"
"ZBTB16","Mel-202","Eye","Melanoma","0.36733","5.969","SIDM01357","SIDG41438","","Broad"
"C11orf24","Mel-202","Eye","Melanoma","0.36734","6.193","SIDM01357","SIDG03020","","Broad"
"ERAS","Mel-202","Eye","Melanoma","0.36751","6.321","SIDM01357","SIDG07926","","Broad"
"SLC6A16","Mel-202","Eye","Melanoma","0.36758","5.971","SIDM01357","SIDG34605","","Broad"
"ESYT3","Mel-202","Eye","Melanoma","0.36761","6.248","SIDM01357","SIDG08143","","Broad"
"ART4","Mel-202","Eye","Melanoma","0.36766","6.249","SIDM01357","SIDG01594","","Broad"
"MDH1B","Mel-202","Eye","Melanoma","0.36773","6.127","SIDM01357","SIDG17463","","Broad"
"MBTD1","Mel-202","Eye","Melanoma","0.36774","6.193","SIDM01357","SIDG17384","","Broad"
"CD248","Mel-202","Eye","Melanoma","0.36778","6.323","SIDM01357","SIDG04015","","Broad"
"TNFAIP2","Mel-202","Eye","Melanoma","0.36784","6.061","SIDM01357","SIDG38212","","Broad"
"TNNC1","Mel-202","Eye","Melanoma","0.36789","6.251","SIDM01357","SIDG38269","","Broad"
"TMLHE","Mel-202","Eye","Melanoma","0.3679","6.324","SIDM01357","SIDG38153","","Broad"
"ZNF182","Mel-202","Eye","Melanoma","0.3679","6.129","SIDM01357","SIDG41827","","Broad"
"TRIM16","Mel-202","Eye","Melanoma","0.3679","6.455","SIDM01357","SIDG39063","","Broad"
"NYNRIN","Mel-202","Eye","Melanoma","0.36816","5.976","SIDM01357","SIDG22538","","Broad"
"VWC2L","Mel-202","Eye","Melanoma","0.36822","6.116","SIDM01357","SIDG40959","","Broad"
"CRISPLD1","Mel-202","Eye","Melanoma","0.36827","6.254","SIDM01357","SIDG05419","","Broad"
"PTGDS","Mel-202","Eye","Melanoma","0.36841","6.198","SIDM01357","SIDG26207","","Broad"
"CEP76","Mel-202","Eye","Melanoma","0.36845","6.133","SIDM01357","SIDG04366","","Broad"
"GBP7","Mel-202","Eye","Melanoma","0.36864","6.462","SIDM01357","SIDG09924","","Broad"
"KL","Mel-202","Eye","Melanoma","0.36871","5.98","SIDM01357","SIDG13803","","Broad"
"RGS12","Mel-202","Eye","Melanoma","0.36873","6.068","SIDM01357","SIDG27150","","Broad"
"KRT20","Mel-202","Eye","Melanoma","0.36877","6.463","SIDM01357","SIDG14139","","Broad"
"IFT122","Mel-202","Eye","Melanoma","0.3688","5.981","SIDM01357","SIDG12396","","Broad"
"GIPR","Mel-202","Eye","Melanoma","0.36882","6.069","SIDM01357","SIDG10104","","Broad"
"SLURP1","Mel-202","Eye","Melanoma","0.36896","6.122","SIDM01357","SIDG35056","","Broad"
"CLDN12","Mel-202","Eye","Melanoma","0.36916","6.335","SIDM01357","SIDG04796","","Broad"
"SPX","Mel-202","Eye","Melanoma","0.36923","5.984","SIDM01357","SIDG36396","","Broad"
"ABCC12","Mel-202","Eye","Melanoma","0.36934","6.125","SIDM01357","SIDG00089","","Broad"
"MAP4K4","Mel-202","Eye","Melanoma","0.36951","6.126","SIDM01357","SIDG17225","","Broad"
"GSK3A","Mel-202","Eye","Melanoma","0.36953","5.987","SIDM01357","SIDG10726","","Broad"
"UGT1A10","Mel-202","Eye","Melanoma","0.36966","6.143","SIDM01357","SIDG40299","","Broad"
"VASH1","Mel-202","Eye","Melanoma","0.36973","6.34","SIDM01357","SIDG40632","","Broad"
"PRKAR1B","Mel-202","Eye","Melanoma","0.36975","6.128","SIDM01357","SIDG25783","","Broad"
"TEX55","Mel-202","Eye","Melanoma","0.3698","6.34","SIDM01357","SIDG02808","","Broad"
"TAFA4","Mel-202","Eye","Melanoma","0.37016","6.131","SIDM01357","SIDG08355","","Broad"
"GJA9","Mel-202","Eye","Melanoma","0.37018","6.475","SIDM01357","SIDG10115","","Broad"
"PENK","Mel-202","Eye","Melanoma","0.37019","6.27","SIDM01357","SIDG24344","","Broad"
"ZFAND2A","Mel-202","Eye","Melanoma","0.37019","6.213","SIDM01357","SIDG41556","","Broad"
"AFTPH","Mel-202","Eye","Melanoma","0.3702","5.992","SIDM01357","SIDG00582","","Broad"
"CTIF","Mel-202","Eye","Melanoma","0.37027","6.148","SIDM01357","SIDG05662","","Broad"
"IL22RA2","Mel-202","Eye","Melanoma","0.37036","6.214","SIDM01357","SIDG13014","","Broad"
"CLEC3A","Mel-202","Eye","Melanoma","0.3704","6.346","SIDM01357","SIDG04817","","Broad"
"SLC39A5","Mel-202","Eye","Melanoma","0.37045","6.215","SIDM01357","SIDG34968","","Broad"
"TMEM65","Mel-202","Eye","Melanoma","0.37048","6.082","SIDM01357","SIDG37917","","Broad"
"FILIP1L","Mel-202","Eye","Melanoma","0.37052","6.478","SIDM01357","SIDG09130","","Broad"
"CLIP4","Mel-202","Eye","Melanoma","0.37055","6.479","SIDM01357","SIDG04862","","Broad"
"DZIP1L","Mel-202","Eye","Melanoma","0.3706","6.348","SIDM01357","SIDG07225","","Broad"
"PDE6H","Mel-202","Eye","Melanoma","0.3706","6.15","SIDM01357","SIDG24240","","Broad"
"ANPEP","Mel-202","Eye","Melanoma","0.37065","6.348","SIDM01357","SIDG01139","","Broad"
"KIF26B","Mel-202","Eye","Melanoma","0.37079","6.085","SIDM01357","SIDG13763","","Broad"
