gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
ARFGEF2	-0.137763207340887	-0.122947729729077	-0.127334851045362	-0.182985474880015	-0.122465515826562	-0.151338720525841
ARFIP1	-0.113468237871526	-0.0744967597510703	-0.119013122516623	-0.112279670865756	-0.0793096460308826	-0.151547491820308
ARFIP2	-0.0747983194083508	-0.0997270981846691	-0.114924270114231	-0.0856308186014951	-0.109972253378858	-0.140873179755576
ARHGEF3	-0.0856336541796577	-0.105724001101433	-0.117440109540765	-0.0637867013998377	-0.0947888467776562	-0.105466878457868
ARHGEF6	-0.0630231330978661	-0.0564580076530165	-0.0939113200973278	-0.0648899433440818	-0.0540779732019395	-0.104067620466795
ARHGEF7	-0.190461743167011	-0.177582861889813	-0.220867265044753	-0.155964043462568	-0.203059231969491	-0.262951508196313
ARID1A	-0.342945270598871	-0.361722966007222	-0.461226999285364	-0.410139293929055	-0.379402640841384	-0.449996055967343
ARID1B	-0.253813618243926	-0.148275472178124	-0.133113935886527	-0.26647531085539	-0.127808171752485	-0.137240408713904
ARID4A	-0.314136006031629	-0.270137283843036	-0.263103109472934	-0.246155217624998	-0.363134895578329	-0.285961314570887
ARPC5	-0.171593888895992	-0.144672768593133	-0.0839554595894618	-0.114308547606038	-0.166138283058441	-0.0822827329669207
ARPC5L	-0.370899681172607	-0.29292677455158	-0.283791104526147	-0.321315199898759	-0.295767580140951	-0.314832592281763
ARSJ	-0.153733809691201	-0.0860021342758913	-0.109305269456841	-0.100498898834259	-0.0907994950897116	-0.128228549515098
ASCL1	-0.152012780114213	-0.095009258254396	-0.131870017256329	-0.160951433460859	-0.0958489693566503	-0.108541242954935
ASF1A	-0.191179940248842	-0.260648662259386	-0.274067472921908	-0.200057868807086	-0.293662963564184	-0.295281456395031
ASF1B	-0.266677624527533	-0.27643960707554	-0.285104111057542	-0.300015936360324	-0.306960506855086	-0.329186296825249
ATAD2	-0.113468365404626	-0.131819741982572	-0.0753535686571414	-0.0812620260040822	-0.168151270746854	-0.089027211988446
ATAD2B	-0.0818370998603843	-0.0693774630571847	-0.138302368775415	-0.0691481160715017	-0.059181608058577	-0.122405031791826
ATM	-0.116908110556674	-0.127827147604226	-0.139017420479973	-0.217945648193247	-0.201530135269197	-0.175705608882657
ATOH1	-0.0752269359176456	-0.123655917977177	-0.122883277676724	-0.0526688742800645	-0.0437214139760483	-0.105434633803155
ATP5F1A	-1.17325145119979	-1.10021318589567	-1.13443398378979	-1.0442294782281	-1.17185094692713	-1.43802117642613
ATP5F1B	-1.23439784905472	-1.11766141215385	-1.14987034479432	-1.26145755459936	-1.05676209106967	-1.14230564290945
ATP5F1D	-0.74229848215224	-0.826092665303481	-0.834329773261292	-0.769174642994577	-0.936633612569461	-0.91755957948341
ATP5PB	-0.90975563153103	-0.810525553255753	-0.864336378657499	-0.947357536191278	-0.888745602632469	-0.796447275759517
ATP6V1B1	-0.186155909473954	-0.197310374479607	-0.237020081974033	-0.155510426165236	-0.227258957058685	-0.227063915603654
ATP6V1B2	-0.908491616382929	-0.880845258911963	-0.985795387884635	-0.918916524042356	-1.07187053403084	-0.999309100523365
ATP6V1C1	-0.832789322001085	-0.719716668745346	-0.688728356207992	-0.951993757987883	-0.85252871556311	-0.664293125250795
ATP6V1C2	-0.172621674892496	-0.157132111163337	-0.180432241452976	-0.15383648396934	-0.185324188457616	-0.17259560197042
ATP6V1D	-0.942744806430504	-0.910401727030393	-0.979509030526751	-0.948575119030615	-1.12276136930883	-1.03130894683347
ATP6V1E1	-0.657635498193132	-0.701867643828428	-0.633344472123577	-0.700907011761713	-0.803232663571782	-0.741823279943684
ATP6V1E2	-0.123750042847239	-0.126856910180639	-0.223832392192108	-0.125364024837665	-0.148509841890087	-0.272269723929222
ATP7A	-0.4879547891537	-0.476163608435723	-0.349421301570682	-0.539414878730375	-0.542951094281946	-0.415030198334038
ATP7B	-0.112080082941093	-0.0445781157252235	-0.101475961044499	-0.116525237676453	-0.0474285190262449	-0.0628513667445002
ATP8B3	-0.152227450692626	-0.100187569956344	-0.128022220474366	-0.197560472121422	-0.13157545973066	-0.174043982636294
ATR	-0.66966983543506	-0.812173152323416	-0.867709030054374	-0.633054525720526	-0.858755020031693	-0.841345069982219
AXL	-0.166559022809134	-0.177229610742212	-0.13272745621898	-0.150327202448999	-0.183692757103639	-0.217500386386862
BAP1	-0.607008366923677	-0.578983301802629	-0.712100226208081	-0.718779502666649	-0.685064788129006	-0.837163015258068
BARHL1	-0.150666826551409	-0.118128067758607	-0.135844400132217	-0.128964094801233	-0.105667612422292	-0.136358296801113
BATF3	-0.124318533139335	-0.0544271415404569	-0.160543576057644	-0.111450740557298	-0.0517891172054666	-0.136868841708794
BCAP31	-0.28657942931623	-0.291577438561215	-0.329490451449626	-0.337118012270933	-0.347625281416302	-0.375125803725743
BECN1	-0.480193783593372	-0.394584902713261	-0.359837548745825	-0.495843879575491	-0.377712137041723	-0.504297648491473
BECN2	-0.106561811201303	-0.118989952205408	-0.146159416324506	-0.111952259851126	-0.1579020803055	-0.113456313699765
BICD1	-0.181866888806856	-0.20087413892784	-0.181624632536935	-0.178889411989358	-0.224514007456234	-0.260890557394536
BICD2	-0.23992536582624	-0.213468238408269	-0.201456563657353	-0.275853644144352	-0.229465670382097	-0.288159340970885
BRD8	-0.416597469644431	-0.398870851095468	-0.552335167014419	-0.52808413251287	-0.511688739630028	-0.639802222843047
